,id,전기요금(원),측정일시,요일,시간,분,전기요금(원)_보간,보간대상,전기요금(원)_보간_가중
1645,33709,544.8618039459501,2024-12-18 03:30:00,2,3,30,658.8611478325984,True,546.8596956384979
1646,33710,544.8621494815264,2024-12-18 03:45:00,2,3,45,654.1964899713313,True,538.1707501970176
1647,33711,544.420865339118,2024-12-18 04:00:00,2,4,0,650.1531974525824,True,554.6810731981994
1648,33712,544.4206452210275,2024-12-18 04:15:00,2,4,15,639.2417679719091,True,546.5686868296896
1649,33713,544.4205751315532,2024-12-18 04:30:00,2,4,30,643.4856439332176,True,539.261199041011
1650,33714,544.4206195202497,2024-12-18 04:45:00,2,4,45,631.0313656308451,True,528.9817568867749
1651,33715,545.2484951350234,2024-12-18 05:00:00,2,5,0,632.7650309460844,True,529.2104726275716
1652,33716,545.2481143805526,2024-12-18 05:15:00,2,5,15,631.0273264102873,True,543.9022106611403
1653,33717,545.2478609378777,2024-12-18 05:30:00,2,5,30,639.4015722823863,True,552.373154412474
1654,33718,545.247797663822,2024-12-18 05:45:00,2,5,45,659.7356667491954,True,574.7432690537054
1655,33719,545.087033412449,2024-12-18 06:00:00,2,6,0,792.8054291935105,True,818.2724764384266
1656,33720,545.0866331858858,2024-12-18 06:15:00,2,6,15,790.6253781883609,True,801.0639196094022
1657,33721,545.0863030506596,2024-12-18 06:30:00,2,6,30,749.3078221588752,True,747.0845970761383
1658,33722,545.086195184879,2024-12-18 06:45:00,2,6,45,673.1266695978422,True,588.8584431368778
1659,33723,546.1127009311488,2024-12-18 07:00:00,2,7,0,650.6166770982489,True,570.6601731872389
1660,33724,546.112321467491,2024-12-18 07:15:00,2,7,15,639.0942972396945,True,562.2362842420762
1661,33725,546.1119323571941,2024-12-18 07:30:00,2,7,30,704.6801082869742,True,560.9850984764038
1662,33726,546.1117621393671,2024-12-18 07:45:00,2,7,45,909.2570062892644,True,783.8233970798652
1663,33727,4399.421767478638,2024-12-18 08:00:00,2,8,0,4399.421767478638,False,4399.421767478638
1664,33728,4399.477389247917,2024-12-18 08:15:00,2,8,15,4399.477389247917,False,4399.477389247917
1665,33729,4399.5181313770045,2024-12-18 08:30:00,2,8,30,4399.5181313770045,False,4399.5181313770045
1666,33730,4399.531494619154,2024-12-18 08:45:00,2,8,45,4399.531494619154,False,4399.531494619154
1667,33731,6175.185995603769,2024-12-18 09:00:00,2,9,0,6175.185995603769,False,6175.185995603769
1668,33732,6867.617976661773,2024-12-18 09:15:00,2,9,15,6867.617976661773,False,6867.617976661773
1669,33733,6867.632029812785,2024-12-18 09:30:00,2,9,30,6867.632029812785,False,6867.632029812785
1670,33734,6867.63306919858,2024-12-18 09:45:00,2,9,45,6867.63306919858,False,6867.63306919858
1671,33735,6533.192343767092,2024-12-18 10:00:00,2,10,0,6533.192343767092,False,6533.192343767092
1672,33736,6290.169362061881,2024-12-18 10:15:00,2,10,15,6290.169362061881,False,6290.169362061881
1673,33737,6290.184876331352,2024-12-18 10:30:00,2,10,30,6290.184876331352,False,6290.184876331352
1674,33738,6290.188681760095,2024-12-18 10:45:00,2,10,45,6290.188681760095,False,6290.188681760095
1675,33739,6442.832892621364,2024-12-18 11:00:00,2,11,0,6442.832892621364,False,6442.832892621364
1676,33740,6442.831692034806,2024-12-18 11:15:00,2,11,15,6442.831692034806,False,6442.831692034806
1677,33741,6442.827427054252,2024-12-18 11:30:00,2,11,30,6442.827427054252,False,6442.827427054252
1678,33742,6442.824185455645,2024-12-18 11:45:00,2,11,45,6442.824185455645,False,6442.824185455645
1679,33743,6149.107104314668,2024-12-18 12:00:00,2,12,0,6149.107104314668,False,6149.107104314668
1680,33744,1642.99385137776,2024-12-18 12:15:00,2,12,15,1642.99385137776,False,1642.99385137776
1681,33745,1642.960208336954,2024-12-18 12:30:00,2,12,30,1642.960208336954,False,1642.960208336954
1682,33746,1642.9614114716098,2024-12-18 12:45:00,2,12,45,1642.9614114716098,False,1642.9614114716098
1683,33747,4356.049435111659,2024-12-18 13:00:00,2,13,0,4356.049435111659,False,4356.049435111659
1684,33748,4356.0798317929375,2024-12-18 13:15:00,2,13,15,4356.0798317929375,False,4356.0798317929375
1685,33749,4356.098331994342,2024-12-18 13:30:00,2,13,30,4356.098331994342,False,4356.098331994342
1686,33750,4356.104399590718,2024-12-18 13:45:00,2,13,45,4356.104399590718,False,4356.104399590718
1687,33751,6371.265505923929,2024-12-18 14:00:00,2,14,0,6371.265505923929,False,6371.265505923929
1688,33752,6371.282314582767,2024-12-18 14:15:00,2,14,15,6371.282314582767,False,6371.282314582767
1689,33753,6371.285075708332,2024-12-18 14:30:00,2,14,30,6371.285075708332,False,6371.285075708332
1690,33754,6371.279025523962,2024-12-18 14:45:00,2,14,45,6371.279025523962,False,6371.279025523962
1691,33755,6223.985111500577,2024-12-18 15:00:00,2,15,0,6223.985111500577,False,6223.985111500577
1692,33756,6223.977431255833,2024-12-18 15:15:00,2,15,15,6223.977431255833,False,6223.977431255833
1693,33757,6223.97317322667,2024-12-18 15:30:00,2,15,30,6223.97317322667,False,6223.97317322667
1694,33758,6223.970562260107,2024-12-18 15:45:00,2,15,45,6223.970562260107,False,6223.970562260107
1695,33759,6196.891176321691,2024-12-18 16:00:00,2,16,0,6196.891176321691,False,6196.891176321691
1696,33760,6196.907191590553,2024-12-18 16:15:00,2,16,15,6196.907191590553,False,6196.907191590553
1697,33761,6196.907943167871,2024-12-18 16:30:00,2,16,30,6196.907943167871,False,6196.907943167871
1698,33762,6196.904393562263,2024-12-18 16:45:00,2,16,45,6196.904393562263,False,6196.904393562263
1699,33763,4702.130183088443,2024-12-18 17:00:00,2,17,0,4702.130183088443,False,4702.130183088443
1700,33764,4639.804488526404,2024-12-18 17:15:00,2,17,15,4639.804488526404,False,4639.804488526404
1701,33765,4639.819810116411,2024-12-18 17:30:00,2,17,30,4639.819810116411,False,4639.819810116411
1702,33766,4639.828563900412,2024-12-18 17:45:00,2,17,45,4639.828563900412,False,4639.828563900412
1703,33767,3881.915839582824,2024-12-18 18:00:00,2,18,0,3881.915839582824,False,3881.915839582824
1704,33768,3881.904979698503,2024-12-18 18:15:00,2,18,15,3881.904979698503,False,3881.904979698503
1705,33769,3881.901680410051,2024-12-18 18:30:00,2,18,30,3881.901680410051,False,3881.901680410051
1706,33770,3881.902806170428,2024-12-18 18:45:00,2,18,45,3881.902806170428,False,3881.902806170428
1707,33771,4570.8632118557925,2024-12-18 19:00:00,2,19,0,4570.8632118557925,False,4570.8632118557925
1708,33772,4570.864131495857,2024-12-18 19:15:00,2,19,15,4570.864131495857,False,4570.864131495857
1709,33773,4570.870439433062,2024-12-18 19:30:00,2,19,30,4570.870439433062,False,4570.870439433062
1710,33774,4570.874866016709,2024-12-18 19:45:00,2,19,45,4570.874866016709,False,4570.874866016709
1711,33775,4480.272657249918,2024-12-18 20:00:00,2,20,0,4480.272657249918,False,4480.272657249918
1712,33776,4458.918978318353,2024-12-18 20:15:00,2,20,15,4458.918978318353,False,4458.918978318353
1713,33777,4458.89890767612,2024-12-18 20:30:00,2,20,30,4458.89890767612,False,4458.89890767612
1714,33778,4458.890311710317,2024-12-18 20:45:00,2,20,45,4458.890311710317,False,4458.890311710317
1715,33779,1969.1538009697,2024-12-18 21:00:00,2,21,0,1969.1538009697,False,1969.1538009697
1716,33780,1969.125241150836,2024-12-18 21:15:00,2,21,15,1969.125241150836,False,1969.125241150836
1717,33781,1969.1140623891151,2024-12-18 21:30:00,2,21,30,1969.1140623891151,False,1969.1140623891151
1718,33782,1969.110099276284,2024-12-18 21:45:00,2,21,45,1969.110099276284,False,1969.110099276284
1719,33783,1394.5351085637951,2024-12-18 22:00:00,2,22,0,2976.0479114447417,True,2940.333367917099
1720,33784,1219.120274781306,2024-12-18 22:15:00,2,22,15,2704.311964703747,True,3318.693424099595
1721,33785,1219.1233654385996,2024-12-18 22:30:00,2,22,30,2125.883115544295,True,3238.9471979528907
1722,33786,1219.1256113080872,2024-12-18 22:45:00,2,22,45,2118.6156917103017,True,3241.4247865015154
1723,33787,1243.0343972977005,2024-12-18 23:00:00,2,23,0,2050.749829888425,True,3128.354681330553
1724,33788,822.3301840875604,2024-12-18 23:15:00,2,23,15,1964.7024886075692,True,3004.1231972983433
1725,33789,822.3237572446772,2024-12-18 23:30:00,2,23,30,1944.5542117375812,True,2984.654129764961
1726,33790,822.32134317647,2024-12-18 23:45:00,2,23,45,1942.0492436617467,True,2970.1997662940385
1727,33791,817.6834236604319,2024-12-18 00:00:00,2,0,0,1961.841589786768,True,3001.7001457688984
1728,33792,825.165181452983,2024-12-19 00:15:00,3,0,15,1999.4460292986482,True,3058.7521441877884
1729,33793,825.1650385564351,2024-12-19 00:30:00,3,0,30,2015.3473761484256,True,3086.1910408733756
1730,33794,825.1652331581497,2024-12-19 00:45:00,3,0,45,2021.218465818617,True,3089.1497223575443
1731,33795,655.4696291898001,2024-12-19 01:00:00,3,1,0,2028.1016197016363,True,3096.042826306137
1732,33796,655.4693439536352,2024-12-19 01:15:00,3,1,15,2017.0460934011478,True,3086.4650501034616
1733,33797,655.46944019651,2024-12-19 01:30:00,3,1,30,2037.6119668746167,True,3103.3249710323676
1734,33798,655.4696546875496,2024-12-19 01:45:00,3,1,45,2023.202362909078,True,3092.8467484316316
1735,33799,549.6878436265113,2024-12-19 02:00:00,3,2,0,2028.0862640834675,True,3093.872223232807
1736,33800,549.6873718501599,2024-12-19 02:15:00,3,2,15,2022.975858386198,True,3089.447417127462
1737,33801,549.6872973164143,2024-12-19 02:30:00,3,2,30,2029.3737389971852,True,3088.1054001073267
1738,33802,549.687633097318,2024-12-19 02:45:00,3,2,45,2091.326178501015,True,3205.6715219174066
1739,33803,545.8531313411245,2024-12-19 03:00:00,3,3,0,2071.2490425571364,True,3161.073985444473
1740,33804,545.853363285149,2024-12-19 03:15:00,3,3,15,1989.290809540027,True,3003.107483172416
1741,33805,545.85375337706,2024-12-19 03:30:00,3,3,30,1978.3420785629326,True,2998.112604503364
1742,33806,545.8541503421316,2024-12-19 03:45:00,3,3,45,1976.0434523569497,True,2993.829075353107
1743,33807,545.6021771907012,2024-12-19 04:00:00,3,4,0,1992.5735657667874,True,2997.8904114779366
1744,33808,545.6020118790816,2024-12-19 04:15:00,3,4,15,1974.9209799787704,True,3002.1058317625625
1745,33809,545.6019910286318,2024-12-19 04:30:00,3,4,30,1963.5441636813512,True,2978.7466881765627
1746,33810,545.6020807596992,2024-12-19 04:45:00,3,4,45,1953.0799919117733,True,2972.3149893135987
1747,33811,545.8600581529743,2024-12-19 05:00:00,3,5,0,1964.101481572392,True,2987.8018627060424
1748,33812,545.8597272652394,2024-12-19 05:15:00,3,5,15,1962.809327512357,True,2995.525003060671
1749,33813,545.8595157637453,2024-12-19 05:30:00,3,5,30,1959.7946491961927,True,2987.696904842909
1750,33814,545.8594911190874,2024-12-19 05:45:00,3,5,45,1968.4098486965918,True,3013.8098171631577
1751,33815,545.7798616845223,2024-12-19 06:00:00,3,6,0,2036.8008193663757,True,3130.5308389074307
1752,33816,545.7795071579578,2024-12-19 06:15:00,3,6,15,2046.0223446212271,True,3140.4627885975724
1753,33817,545.779211984581,2024-12-19 06:30:00,3,6,30,2086.816805313122,True,3201.0993032931897
1754,33818,545.7791361469838,2024-12-19 06:45:00,3,6,45,2009.3518334314829,True,3072.0826634916825
1755,33819,547.2563219102612,2024-12-19 07:00:00,3,7,0,1983.126021569039,True,3026.145996906539
1756,33820,547.2559840022168,2024-12-19 07:15:00,3,7,15,1975.3699074980861,True,3016.053286606944
1757,33821,547.2556219896815,2024-12-19 07:30:00,3,7,30,2023.0539894765957,True,3031.0859986655664
1758,33822,547.2554758912465,2024-12-19 07:45:00,3,7,45,2143.0045309364186,True,3126.8233960094144
1759,33823,4327.849325118841,2024-12-19 08:00:00,3,8,0,4327.849325118841,False,4327.849325118841
1760,33824,4327.908794505776,2024-12-19 08:15:00,3,8,15,4327.908794505776,False,4327.908794505776
1761,33825,4327.950855037452,2024-12-19 08:30:00,3,8,30,4327.950855037452,False,4327.950855037452
1762,33826,4327.964784546079,2024-12-19 08:45:00,3,8,45,4327.964784546079,False,4327.964784546079
1763,33827,6099.250248629745,2024-12-19 09:00:00,3,9,0,6099.250248629745,False,6099.250248629745
1764,33828,6838.922082711988,2024-12-19 09:15:00,3,9,15,6838.922082711988,False,6838.922082711988
1765,33829,6838.935495977335,2024-12-19 09:30:00,3,9,30,6838.935495977335,False,6838.935495977335
1766,33830,6838.934111301833,2024-12-19 09:45:00,3,9,45,6838.934111301833,False,6838.934111301833
1767,33831,6667.529089520178,2024-12-19 10:00:00,3,10,0,6667.529089520178,False,6667.529089520178
1768,33832,6397.722193177822,2024-12-19 10:15:00,3,10,15,6397.722193177822,False,6397.722193177822
1769,33833,6397.737430613521,2024-12-19 10:30:00,3,10,30,6397.737430613521,False,6397.737430613521
1770,33834,6397.74114295471,2024-12-19 10:45:00,3,10,45,6397.74114295471,False,6397.74114295471
1771,33835,6559.638736769453,2024-12-19 11:00:00,3,11,0,6559.638736769453,False,6559.638736769453
1772,33836,6559.637289732591,2024-12-19 11:15:00,3,11,15,6559.637289732591,False,6559.637289732591
1773,33837,6559.632923826472,2024-12-19 11:30:00,3,11,30,6559.632923826472,False,6559.632923826472
1774,33838,6559.630408212439,2024-12-19 11:45:00,3,11,45,6559.630408212439,False,6559.630408212439
1775,33839,6161.092788887974,2024-12-19 12:00:00,3,12,0,6161.092788887974,False,6161.092788887974
1776,33840,1651.443553177938,2024-12-19 12:15:00,3,12,15,1651.443553177938,False,1651.443553177938
1777,33841,1651.4100995457918,2024-12-19 12:30:00,3,12,30,1651.4100995457918,False,1651.4100995457918
1778,33842,1651.411533939019,2024-12-19 12:45:00,3,12,45,1651.411533939019,False,1651.411533939019
1779,33843,4287.761563486079,2024-12-19 13:00:00,3,13,0,4287.761563486079,False,4287.761563486079
1780,33844,4287.793822171757,2024-12-19 13:15:00,3,13,15,4287.793822171757,False,4287.793822171757
1781,33845,4287.813103290865,2024-12-19 13:30:00,3,13,30,4287.813103290865,False,4287.813103290865
1782,33846,4287.8193817088695,2024-12-19 13:45:00,3,13,45,4287.8193817088695,False,4287.8193817088695
1783,33847,6568.364144764459,2024-12-19 14:00:00,3,14,0,6568.364144764459,False,6568.364144764459
1784,33848,6568.380876510953,2024-12-19 14:15:00,3,14,15,6568.380876510953,False,6568.380876510953
1785,33849,6568.382404163098,2024-12-19 14:30:00,3,14,30,6568.382404163098,False,6568.382404163098
1786,33850,6568.376348495101,2024-12-19 14:45:00,3,14,45,6568.376348495101,False,6568.376348495101
1787,33851,6380.298804959718,2024-12-19 15:00:00,3,15,0,6380.298804959718,False,6380.298804959718
1788,33852,6380.291112265054,2024-12-19 15:15:00,3,15,15,6380.291112265054,False,6380.291112265054
1789,33853,6380.287022872332,2024-12-19 15:30:00,3,15,30,6380.287022872332,False,6380.287022872332
1790,33854,6380.284456862572,2024-12-19 15:45:00,3,15,45,6380.284456862572,False,6380.284456862572
1791,33855,6407.664453854568,2024-12-19 16:00:00,3,16,0,6407.664453854568,False,6407.664453854568
1792,33856,6407.68024980814,2024-12-19 16:15:00,3,16,15,6407.68024980814,False,6407.68024980814
1793,33857,6407.680781287856,2024-12-19 16:30:00,3,16,30,6407.680781287856,False,6407.680781287856
1794,33858,6407.677214292593,2024-12-19 16:45:00,3,16,45,6407.677214292593,False,6407.677214292593
1795,33859,4702.600993758575,2024-12-19 17:00:00,3,17,0,4702.600993758575,False,4702.600993758575
1796,33860,4783.110035452201,2024-12-19 17:15:00,3,17,15,4783.110035452201,False,4783.110035452201
1797,33861,4783.12426463063,2024-12-19 17:30:00,3,17,30,4783.12426463063,False,4783.12426463063
1798,33862,4783.132415968134,2024-12-19 17:45:00,3,17,45,4783.132415968134,False,4783.132415968134
1799,33863,4019.4606968099006,2024-12-19 18:00:00,3,18,0,4019.4606968099006,False,4019.4606968099006
1800,33864,4019.44953446926,2024-12-19 18:15:00,3,18,15,4019.44953446926,False,4019.44953446926
1801,33865,4019.4460368314512,2024-12-19 18:30:00,3,18,30,4019.4460368314512,False,4019.4460368314512
1802,33866,4019.4470413708814,2024-12-19 18:45:00,3,18,45,4019.4470413708814,False,4019.4470413708814
1803,33867,4723.057995286375,2024-12-19 19:00:00,3,19,0,4723.057995286375,False,4723.057995286375
1804,33868,4723.058502223879,2024-12-19 19:15:00,3,19,15,4723.058502223879,False,4723.058502223879
1805,33869,4723.064929303318,2024-12-19 19:30:00,3,19,30,4723.064929303318,False,4723.064929303318
1806,33870,4723.0694769290985,2024-12-19 19:45:00,3,19,45,4723.0694769290985,False,4723.0694769290985
1807,33871,4565.813495273378,2024-12-19 20:00:00,3,20,0,4565.813495273378,False,4565.813495273378
1808,33872,4326.005141686384,2024-12-19 20:15:00,3,20,15,4326.005141686384,False,4326.005141686384
1809,33873,4325.985146354619,2024-12-19 20:30:00,3,20,30,4325.985146354619,False,4325.985146354619
1810,33874,4325.976687017564,2024-12-19 20:45:00,3,20,45,4325.976687017564,False,4325.976687017564
1811,33875,1973.4004525755493,2024-12-19 21:00:00,3,21,0,1973.4004525755493,False,1973.4004525755493
1812,33876,1973.3720050071329,2024-12-19 21:15:00,3,21,15,1973.3720050071329,False,1973.3720050071329
1813,33877,1973.3613024120184,2024-12-19 21:30:00,3,21,30,1973.3613024120184,False,1973.3613024120184
1814,33878,1973.3574577261656,2024-12-19 21:45:00,3,21,45,1973.3574577261656,False,1973.3574577261656
1815,33879,1357.7751840764322,2024-12-19 22:00:00,3,22,0,2587.865891024033,True,2304.857489956681
1816,33880,1066.258865663168,2024-12-19 22:15:00,3,22,15,1433.9983357534504,True,970.473329924766
1817,33881,1066.263030247149,2024-12-19 22:30:00,3,22,30,922.6623713758664,True,898.2923776901831
1818,33882,1066.2654152264267,2024-12-19 22:45:00,3,22,45,908.1908941410586,True,878.116095661544
1819,33883,1055.0586400451373,2024-12-19 23:00:00,3,23,0,880.2879609376737,True,850.4468848360224
1820,33884,785.0741909079479,2024-12-19 23:15:00,3,23,15,815.0891343409965,True,804.0927972386761
1821,33885,785.067629801877,2024-12-19 23:30:00,3,23,30,766.1903228695969,True,742.3076083723129
1822,33886,785.0651843574124,2024-12-19 23:45:00,3,23,45,740.7679428836013,True,678.3327019481719
1823,33887,825.1656562468195,2024-12-19 00:00:00,3,0,0,749.7232593840836,True,692.9597256145047
1824,33888,778.6021432507102,2024-12-20 00:15:00,4,0,15,759.6309809221077,True,697.8336090998105
1825,33889,778.6019865799014,2024-12-20 00:30:00,4,0,30,777.6679627987019,True,728.8082316282389
1826,33890,778.602246800742,2024-12-20 00:45:00,4,0,45,795.786249388523,True,737.8051004584971
1827,33891,611.243913345714,2024-12-20 01:00:00,4,1,0,794.2203610905156,True,729.1299237502492
1828,33892,611.2435920245246,2024-12-20 01:15:00,4,1,15,781.4042665379947,True,725.0323021513765
1829,33893,611.2436633396194,2024-12-20 01:30:00,4,1,30,783.1778497183061,True,730.6373683911964
1830,33894,611.2438612046883,2024-12-20 01:45:00,4,1,45,782.9832544950916,True,770.6060149780806
1831,33895,513.2590031484253,2024-12-20 02:00:00,4,2,0,753.3416899990959,True,728.736485625436
1832,33896,513.2585139935948,2024-12-20 02:15:00,4,2,15,763.6640055350207,True,722.1522396984095
1833,33897,513.2584345480539,2024-12-20 02:30:00,4,2,30,769.9872215747446,True,736.152601630529
1834,33898,513.2588076507784,2024-12-20 02:45:00,4,2,45,805.4634276963484,True,780.4802185920098
1835,33899,511.3321856644395,2024-12-20 03:00:00,4,3,0,836.4647695739984,True,854.4857914785813
1836,33900,511.332458851153,2024-12-20 03:15:00,4,3,15,867.0740093381669,True,910.4391928930602
1837,33901,511.3328897871468,2024-12-20 03:30:00,4,3,30,785.3865369150822,True,756.7541995726457
1838,33902,511.3333273094538,2024-12-20 03:45:00,4,3,45,790.4819912994585,True,774.0901370399271
1839,33903,511.68419404071005,2024-12-20 04:00:00,4,4,0,786.5964354958213,True,759.193738453415
1840,33904,511.6840784617159,2024-12-20 04:15:00,4,4,15,764.1284761643306,True,748.7892055984049
1841,33905,511.68410159204336,2024-12-20 04:30:00,4,4,30,724.5975043629394,True,672.3808073708151
1842,33906,511.6842333276216,2024-12-20 04:45:00,4,4,45,686.5432613023194,True,591.3233122280704
1843,33907,512.6884399924818,2024-12-20 05:00:00,4,5,0,684.8193510588296,True,591.0802543869518
1844,33908,512.6881599288824,2024-12-20 05:15:00,4,5,15,696.6718734024374,True,597.0611574638951
1845,33909,512.687990070546,2024-12-20 05:30:00,4,5,30,706.0517021966873,True,620.2800928889127
1846,33910,512.6880045898649,2024-12-20 05:45:00,4,5,45,695.7306876871226,True,616.4079898054636
1847,33911,512.727807218383,2024-12-20 06:00:00,4,6,0,696.756111068264,True,602.9995161697549
1848,33912,512.72750166821,2024-12-20 06:15:00,4,6,15,674.2361804940133,True,573.6196536454676
1849,33913,512.7272425668192,2024-12-20 06:30:00,4,6,30,662.0389350026605,True,546.6073746848114
1850,33914,512.7272000277293,2024-12-20 06:45:00,4,6,45,704.2833294011255,True,634.616596997939
1851,33915,513.6783929372386,2024-12-20 07:00:00,4,7,0,782.8082934522797,True,767.3074883886021
1852,33916,513.6780998444365,2024-12-20 07:15:00,4,7,15,748.7902536460101,True,693.290882168357
1853,33917,513.6777657622652,2024-12-20 07:30:00,4,7,30,783.0398101092554,True,710.4818895679115
1854,33918,513.6776444481866,2024-12-20 07:45:00,4,7,45,911.2904322037814,True,822.0578680948395
1855,33919,4502.704272181648,2024-12-20 08:00:00,4,8,0,4502.704272181648,False,4502.704272181648
1856,33920,4502.769531211737,2024-12-20 08:15:00,4,8,15,4502.769531211737,False,4502.769531211737
1857,33921,4502.812141022566,2024-12-20 08:30:00,4,8,30,4502.812141022566,False,4502.812141022566
1858,33922,4502.826327226046,2024-12-20 08:45:00,4,8,45,4502.826327226046,False,4502.826327226046
1859,33923,6420.745369366636,2024-12-20 09:00:00,4,9,0,6420.745369366636,False,6420.745369366636
1860,33924,7000.87009940923,2024-12-20 09:15:00,4,9,15,7000.87009940923,False,7000.87009940923
1861,33925,7000.882323889739,2024-12-20 09:30:00,4,9,30,7000.882323889739,False,7000.882323889739
1862,33926,7000.87790806473,2024-12-20 09:45:00,4,9,45,7000.87790806473,False,7000.87790806473
1863,33927,6815.207329162413,2024-12-20 10:00:00,4,10,0,6815.207329162413,False,6815.207329162413
1864,33928,6632.426728124328,2024-12-20 10:15:00,4,10,15,6632.426728124328,False,6632.426728124328
1865,33929,6632.441629270621,2024-12-20 10:30:00,4,10,30,6632.441629270621,False,6632.441629270621
1866,33930,6632.445220927306,2024-12-20 10:45:00,4,10,45,6632.445220927306,False,6632.445220927306
1867,33931,6660.362830277543,2024-12-20 11:00:00,4,11,0,6660.362830277543,False,6660.362830277543
1868,33932,6660.3612397574,2024-12-20 11:15:00,4,11,15,6660.3612397574,False,6660.3612397574
1869,33933,6660.357607450347,2024-12-20 11:30:00,4,11,30,6660.357607450347,False,6660.357607450347
1870,33934,6660.355023097258,2024-12-20 11:45:00,4,11,45,6660.355023097258,False,6660.355023097258
1871,33935,6154.4369486732885,2024-12-20 12:00:00,4,12,0,6154.4369486732885,False,6154.4369486732885
1872,33936,1706.831546117473,2024-12-20 12:15:00,4,12,15,1706.831546117473,False,1706.831546117473
1873,33937,1706.7983389691594,2024-12-20 12:30:00,4,12,30,1706.7983389691594,False,1706.7983389691594
1874,33938,1706.8003561840535,2024-12-20 12:45:00,4,12,45,1706.8003561840535,False,1706.8003561840535
1875,33939,4534.285132523652,2024-12-20 13:00:00,4,13,0,4534.285132523652,False,4534.285132523652
1876,33940,4534.317915853138,2024-12-20 13:15:00,4,13,15,4534.317915853138,False,4534.317915853138
1877,33941,4534.338124420519,2024-12-20 13:30:00,4,13,30,4534.338124420519,False,4534.338124420519
1878,33942,4534.344921495791,2024-12-20 13:45:00,4,13,45,4534.344921495791,False,4534.344921495791
1879,33943,6609.187100229759,2024-12-20 14:00:00,4,14,0,6609.187100229759,False,6609.187100229759
1880,33944,6609.203254288037,2024-12-20 14:15:00,4,14,15,6609.203254288037,False,6609.203254288037
1881,33945,6609.204885413845,2024-12-20 14:30:00,4,14,30,6609.204885413845,False,6609.204885413845
1882,33946,6609.198849758108,2024-12-20 14:45:00,4,14,45,6609.198849758108,False,6609.198849758108
1883,33947,6435.009151873813,2024-12-20 15:00:00,4,15,0,6435.009151873813,False,6435.009151873813
1884,33948,6435.001454433129,2024-12-20 15:15:00,4,15,15,6435.001454433129,False,6435.001454433129
1885,33949,6434.997431380377,2024-12-20 15:30:00,4,15,30,6434.997431380377,False,6434.997431380377
1886,33950,6434.994924960361,2024-12-20 15:45:00,4,15,45,6434.994924960361,False,6434.994924960361
1887,33951,6443.648432998552,2024-12-20 16:00:00,4,16,0,6443.648432998552,False,6443.648432998552
1888,33952,6443.664101502492,2024-12-20 16:15:00,4,16,15,6443.664101502492,False,6443.664101502492
1889,33953,6443.664398765756,2024-12-20 16:30:00,4,16,30,6443.664398765756,False,6443.664398765756
1890,33954,6443.660702949955,2024-12-20 16:45:00,4,16,45,6443.660702949955,False,6443.660702949955
1891,33955,4919.518420038295,2024-12-20 17:00:00,4,17,0,4919.518420038295,False,4919.518420038295
1892,33956,4892.388737119518,2024-12-20 17:15:00,4,17,15,4892.388737119518,False,4892.388737119518
1893,33957,4892.403415538154,2024-12-20 17:30:00,4,17,30,4892.403415538154,False,4892.403415538154
1894,33958,4892.411425001703,2024-12-20 17:45:00,4,17,45,4892.411425001703,False,4892.411425001703
1895,33959,4241.068515087071,2024-12-20 18:00:00,4,18,0,4241.068515087071,False,4241.068515087071
1896,33960,4241.057129437629,2024-12-20 18:15:00,4,18,15,4241.057129437629,False,4241.057129437629
1897,33961,4241.053356299702,2024-12-20 18:30:00,4,18,30,4241.053356299702,False,4241.053356299702
1898,33962,4241.053960370425,2024-12-20 18:45:00,4,18,45,4241.053960370425,False,4241.053960370425
1899,33963,5045.351233397097,2024-12-20 19:00:00,4,19,0,5045.351233397097,False,5045.351233397097
1900,33964,5045.351784829468,2024-12-20 19:15:00,4,19,15,5045.351784829468,False,5045.351784829468
1901,33965,5045.358354572624,2024-12-20 19:30:00,4,19,30,5045.358354572624,False,5045.358354572624
1902,33966,5045.363050986499,2024-12-20 19:45:00,4,19,45,5045.363050986499,False,5045.363050986499
1903,33967,4943.709659664216,2024-12-20 20:00:00,4,20,0,4943.709659664216,False,4943.709659664216
1904,33968,4798.188338494499,2024-12-20 20:15:00,4,20,15,4798.188338494499,False,4798.188338494499
1905,33969,4798.168444967468,2024-12-20 20:30:00,4,20,30,4798.168444967468,False,4798.168444967468
1906,33970,4798.160148716171,2024-12-20 20:45:00,4,20,45,4798.160148716171,False,4798.160148716171
1907,33971,2069.0087460882637,2024-12-20 21:00:00,4,21,0,2069.0087460882637,False,2069.0087460882637
1908,33972,2068.9814129553406,2024-12-20 21:15:00,4,21,15,2068.9814129553406,False,2068.9814129553406
1909,33973,2068.97133702856,2024-12-20 21:30:00,4,21,30,2068.97133702856,False,2068.97133702856
1910,33974,2068.9677153609364,2024-12-20 21:45:00,4,21,45,2068.9677153609364,False,2068.9677153609364
1911,33975,1443.093773806654,2024-12-20 22:00:00,4,22,0,2596.4572213811434,True,2262.7637120523914
1912,33976,1025.222305070677,2024-12-20 22:15:00,4,22,15,1379.5413892009624,True,908.0605582370504
1913,33977,1025.2270526439634,2024-12-20 22:30:00,4,22,30,760.2466491559851,True,804.2894159348124
1914,33978,1025.2294544541028,2024-12-20 22:45:00,4,22,45,755.3422459480132,True,800.4199970613065
1915,33979,984.3697076210972,2024-12-20 23:00:00,4,23,0,734.5176743442394,True,776.9121997960974
