id,측정일시,전력사용량(kWh),지상무효전력량(kVarh),진상무효전력량(kVarh),탄소배출량(tCO2),지상역률(%),진상역률(%),작업유형,전기요금(원),기온,습도
18617,2024-07-13 22:30:00,4.54,8.42,0.0,0.0,47.46,100.0,Medium_Load,1149.8692272936642,27.3,73.0
18618,2024-07-13 22:45:00,3.67,5.83,0.0,0.0,53.27,100.0,Medium_Load,828.080810604741,27.45,70.0
18619,2024-07-13 23:00:00,3.2,4.21,0.0,0.0,60.51,100.0,Medium_Load,635.6518906524119,27.6,67.0
18620,2024-07-13 23:15:00,2.7,4.32,0.0,0.0,53.0,100.0,Light_Load,612.3612247187755,27.38,69.25
18621,2024-07-13 23:30:00,2.74,4.28,0.0,0.0,53.92,100.0,Light_Load,610.8681655928848,27.15,71.5
18622,2024-07-13 23:45:00,2.66,4.14,0.0,0.0,54.06,100.0,Light_Load,591.5111697438715,26.92,73.75
18623,2024-07-13 00:00:00,2.59,3.74,0.0,0.0,56.93,100.0,Light_Load,546.8383698536993,26.0,79.0
18624,2024-07-14 00:15:00,2.56,3.89,0.0,0.0,54.97,100.0,Light_Load,559.7648741606525,26.82,73.75
18625,2024-07-14 00:30:00,2.63,3.96,0.0,0.0,55.32,100.0,Light_Load,571.4243283403115,26.95,71.5
18626,2024-07-14 00:45:00,2.63,4.1,0.0,0.0,53.99,100.0,Light_Load,585.5168797248039,27.08,69.25
18627,2024-07-14 01:00:00,2.74,4.1,0.0,0.0,55.56,100.0,Light_Load,592.7605264330965,27.2,67.0
18628,2024-07-14 01:15:00,2.66,4.21,0.0,0.0,53.41,100.0,Light_Load,598.6074718680976,27.08,67.5
18629,2024-07-14 01:30:00,2.63,4.14,0.0,0.0,53.62,100.0,Light_Load,589.5696798303861,26.95,68.0
18630,2024-07-14 01:45:00,2.66,4.25,0.0,0.0,53.05,100.0,Light_Load,602.6777310662554,26.82,68.5
18631,2024-07-14 02:00:00,2.7,4.39,0.0,0.0,52.39,100.0,Light_Load,619.5125711592572,26.7,69.0
18632,2024-07-14 02:15:00,2.66,4.43,0.0,0.0,51.48,100.0,Light_Load,621.1244381345882,26.58,69.5
18633,2024-07-14 02:30:00,2.74,4.46,0.0,0.0,52.35,100.0,Light_Load,629.1987643639386,26.45,70.0
18634,2024-07-14 02:45:00,2.88,4.28,0.0,0.0,55.83,100.0,Light_Load,620.1035318447113,26.32,70.5
18635,2024-07-14 03:00:00,3.24,4.39,0.0,0.0,59.38,100.0,Light_Load,655.8524555171197,26.2,71.0
18636,2024-07-14 03:15:00,2.77,4.79,0.0,0.0,50.06,100.0,Light_Load,665.120351874059,26.2,71.0
18637,2024-07-14 03:30:00,2.84,4.93,0.0,0.0,49.92,100.0,Light_Load,683.901606088718,26.2,71.0
18638,2024-07-14 03:45:00,3.31,5.11,0.0,0.0,54.37,100.0,Light_Load,731.8459412350467,26.2,71.0
18639,2024-07-14 04:00:00,3.06,4.97,0.0,0.0,52.43,100.0,Light_Load,701.5682543760315,26.2,71.0
18640,2024-07-14 04:15:00,2.74,4.9,0.0,0.0,48.81,100.0,Light_Load,674.8317222333593,26.15,71.0
18641,2024-07-14 04:30:00,2.74,4.86,0.0,0.0,49.11,100.0,Light_Load,670.6392197758458,26.1,71.0
18642,2024-07-14 04:45:00,2.74,4.9,0.0,0.0,48.81,100.0,Light_Load,674.8317222333593,26.05,71.0
18643,2024-07-14 05:00:00,2.74,4.9,0.0,0.0,48.81,100.0,Light_Load,674.8317222333593,26.0,71.0
18644,2024-07-14 05:15:00,2.74,5.04,0.0,0.0,47.76,100.0,Light_Load,689.5687666805012,25.82,71.75
18645,2024-07-14 05:30:00,2.84,5.18,0.0,0.0,48.07,100.0,Light_Load,710.099470775164,25.65,72.5
18646,2024-07-14 05:45:00,2.7,5.08,0.0,0.0,46.93,100.0,Light_Load,691.5272497044369,25.48,73.25
18647,2024-07-14 06:00:00,2.7,5.0,0.0,0.0,47.51,100.0,Light_Load,683.0507024962642,25.3,74.0
18648,2024-07-14 06:15:00,2.7,5.11,0.0,0.0,46.72,100.0,Light_Load,694.7136078110128,25.38,73.5
18649,2024-07-14 06:30:00,2.7,5.04,0.0,0.0,47.22,100.0,Light_Load,687.2852255284015,25.45,73.0
18650,2024-07-14 06:45:00,2.7,5.08,0.0,0.0,46.93,100.0,Light_Load,691.5272497044369,25.52,72.5
18651,2024-07-14 07:00:00,2.7,4.93,0.0,0.0,48.03,100.0,Light_Load,675.6587608825614,25.6,72.0
18652,2024-07-14 07:15:00,2.66,4.61,0.0,0.0,49.98,100.0,Light_Load,639.771039573974,25.83,71.0
18653,2024-07-14 07:30:00,2.77,4.75,0.0,0.0,50.38,100.0,Light_Load,660.9624372537418,26.05,70.0
18654,2024-07-14 07:45:00,3.74,4.54,0.0,0.0,63.58,100.0,Light_Load,707.0529659879147,26.28,69.0
18655,2024-07-14 08:00:00,3.92,5.08,0.0,0.0,61.09,100.0,Light_Load,771.3014026534923,26.5,68.0
18656,2024-07-14 08:15:00,22.5,20.99,0.0,0.01,73.12,100.0,Light_Load,3698.74974078775,26.62,67.5
18657,2024-07-14 08:30:00,35.89,32.26,0.0,0.02,74.37,100.0,Light_Load,5800.761211137752,26.75,67.0
18658,2024-07-14 08:45:00,38.63,33.08,0.0,0.02,75.96,100.0,Light_Load,6113.367100181888,26.88,66.5
18659,2024-07-14 09:00:00,37.33,10.3,0.86,0.02,96.4,99.97,Light_Load,4352.069555048469,27.0,66.0
18660,2024-07-14 09:15:00,37.76,2.3,0.36,0.02,99.82,100.0,Medium_Load,4228.206562035494,27.25,65.25
18661,2024-07-14 09:30:00,37.73,1.84,0.65,0.02,99.88,99.99,Medium_Load,4223.570942079647,27.5,64.5
18662,2024-07-14 09:45:00,37.08,1.58,1.01,0.02,99.91,99.96,Medium_Load,4151.890294906566,27.75,63.75
18663,2024-07-14 10:00:00,39.13,1.66,0.29,0.02,99.91,100.0,Medium_Load,4376.205740121344,28.0,63.0
18664,2024-07-14 10:15:00,37.84,5.0,0.83,0.02,99.14,99.98,Maximum_Load,4276.561455430702,27.95,63.25
18665,2024-07-14 10:30:00,38.3,14.87,0.0,0.02,93.22,100.0,Maximum_Load,4659.079953270173,27.9,63.5
18666,2024-07-14 10:45:00,36.04,13.14,0.0,0.02,93.95,100.0,Maximum_Load,4350.100269404374,27.85,63.75
18667,2024-07-14 11:00:00,37.48,14.08,0.0,0.02,93.61,100.0,Maximum_Load,4540.245976751479,27.8,64.0
18668,2024-07-14 11:15:00,38.05,28.22,0.0,0.02,80.32,100.0,Maximum_Load,5586.944500033127,28.15,63.5
18669,2024-07-14 11:30:00,35.68,30.56,0.0,0.02,75.95,100.0,Maximum_Load,5646.999184564596,28.5,63.0
18670,2024-07-14 11:45:00,38.16,31.9,0.0,0.02,76.72,100.0,Maximum_Load,5978.618287033693,28.85,62.5
18671,2024-07-14 12:00:00,24.59,21.02,0.0,0.01,76.01,100.0,Maximum_Load,3888.5733897739074,29.2,62.0
18672,2024-07-14 12:15:00,3.71,1.87,4.18,0.0,89.3,66.38,Medium_Load,820.8892033701737,29.45,60.75
18673,2024-07-14 12:30:00,4.32,0.0,12.13,0.0,100.0,33.55,Medium_Load,1438.270693847017,29.7,59.5
18674,2024-07-14 12:45:00,3.89,0.0,9.0,0.0,100.0,39.67,Medium_Load,1095.1749455470538,29.95,58.25
18675,2024-07-14 13:00:00,3.42,0.0,7.63,0.0,100.0,40.9,Medium_Load,933.9619559038224,30.2,57.0
18676,2024-07-14 13:15:00,22.03,7.34,2.48,0.01,94.87,99.37,Maximum_Load,2735.1583988039893,30.18,57.0
18677,2024-07-14 13:30:00,36.76,13.86,0.0,0.02,93.57,100.0,Maximum_Load,4455.043085900741,30.15,57.0
18678,2024-07-14 13:45:00,34.96,12.78,0.0,0.02,93.92,100.0,Maximum_Load,4221.055101132892,30.12,57.0
18679,2024-07-14 14:00:00,36.83,13.97,0.0,0.02,93.5,100.0,Maximum_Load,4466.880266997091,30.1,57.0
18680,2024-07-14 14:15:00,35.86,13.43,0.0,0.02,93.65,100.0,Maximum_Load,4342.353128894517,29.85,57.75
18681,2024-07-14 14:30:00,33.84,12.42,0.0,0.02,93.88,100.0,Maximum_Load,4087.7546383216304,29.6,58.5
18682,2024-07-14 14:45:00,70.2,22.36,0.0,0.03,95.28,100.0,Maximum_Load,8229.426838257168,29.35,59.25
18683,2024-07-14 15:00:00,77.18,24.05,0.0,0.04,95.47,100.0,Maximum_Load,9029.781219564044,29.1,60.0
18684,2024-07-14 15:15:00,73.26,23.22,0.0,0.03,95.33,100.0,Maximum_Load,8584.266909419803,29.1,60.25
18685,2024-07-14 15:30:00,76.28,18.36,0.0,0.03,97.22,100.0,Maximum_Load,8763.730138613382,29.1,60.5
18686,2024-07-14 15:45:00,84.28,12.74,0.0,0.04,98.88,100.0,Maximum_Load,9520.939970204468,29.1,60.75
18687,2024-07-14 16:00:00,61.56,7.81,0.54,0.03,99.2,100.0,Maximum_Load,6939.156962789905,29.1,61.0
18688,2024-07-14 16:15:00,57.46,6.88,0.65,0.03,99.29,99.99,Maximum_Load,6473.101611371079,29.12,61.0
18689,2024-07-14 16:30:00,84.49,13.82,0.0,0.04,98.69,100.0,Maximum_Load,9562.86478399784,29.15,61.0
18690,2024-07-14 16:45:00,71.96,10.08,0.36,0.03,99.03,100.0,Maximum_Load,8122.011501559915,29.18,61.0
18691,2024-07-14 17:00:00,40.1,2.84,7.42,0.02,99.75,98.33,Maximum_Load,4623.417935917263,29.2,61.0
18692,2024-07-14 17:15:00,25.99,0.07,9.47,0.01,100.0,93.96,Medium_Load,3092.4523267681448,28.95,61.75
18693,2024-07-14 17:30:00,24.84,0.0,10.73,0.01,100.0,91.8,Medium_Load,3022.3992958555723,28.7,62.5
18694,2024-07-14 17:45:00,26.1,0.0,8.5,0.01,100.0,95.08,Medium_Load,3066.0510786987,28.45,63.25
18695,2024-07-14 18:00:00,24.3,0.04,9.47,0.01,100.0,93.17,Medium_Load,2914.744900722118,28.2,64.0
18696,2024-07-14 18:15:00,5.47,0.0,6.95,0.0,100.0,61.85,Medium_Load,987.9105638653042,28.08,64.25
18697,2024-07-14 18:30:00,2.99,0.0,5.15,0.0,100.0,50.21,Medium_Load,665.1729376670572,27.95,64.5
18698,2024-07-14 18:45:00,2.88,0.0,11.48,0.0,100.0,24.33,Medium_Load,1322.0405990240106,27.82,64.75
18699,2024-07-14 19:00:00,2.95,0.0,17.03,0.0,100.0,17.07,Medium_Load,1930.5626816338192,27.7,65.0
18700,2024-07-14 19:15:00,2.92,0.0,16.99,0.0,100.0,16.94,Medium_Load,1925.5900079762791,27.58,65.5
18701,2024-07-14 19:30:00,3.28,0.0,20.81,0.0,100.0,15.57,Medium_Load,2353.152257970044,27.45,66.0
18702,2024-07-14 19:45:00,3.31,0.0,22.14,0.0,100.0,14.79,Medium_Load,2500.5005600396803,27.32,66.5
18703,2024-07-14 20:00:00,2.92,0.0,17.14,0.0,100.0,16.79,Medium_Load,1942.104830713808,27.2,67.0
18704,2024-07-14 20:15:00,2.92,0.0,17.21,0.0,100.0,16.73,Medium_Load,1949.813149592548,27.1,67.25
18705,2024-07-14 20:30:00,2.95,0.0,17.14,0.0,100.0,16.96,Medium_Load,1942.670408090457,27.0,67.5
18706,2024-07-14 20:45:00,2.92,0.0,17.06,0.0,100.0,16.87,Medium_Load,1933.296411226579,26.9,67.75
18707,2024-07-14 21:00:00,2.99,0.0,17.06,0.0,100.0,17.26,Medium_Load,1934.6308719325257,26.8,68.0
18708,2024-07-14 21:15:00,2.99,0.0,16.96,0.0,100.0,17.36,Medium_Load,1923.629639732608,26.72,68.25
18709,2024-07-14 21:30:00,3.02,0.0,18.14,0.0,100.0,16.42,Medium_Load,2054.1078625832142,26.65,68.5
18710,2024-07-14 21:45:00,3.56,0.0,20.95,0.0,100.0,16.75,Medium_Load,2373.639493410875,26.58,68.75
18711,2024-07-14 22:00:00,3.64,0.0,20.99,0.0,100.0,17.09,Medium_Load,2379.5549711094823,26.5,69.0
18712,2024-07-14 22:15:00,3.06,0.0,14.94,0.0,100.0,20.07,Medium_Load,1703.4269625458226,26.38,69.5
18713,2024-07-14 22:30:00,2.92,0.0,4.75,0.0,100.0,52.37,Medium_Load,622.8048171713422,26.25,70.0
18714,2024-07-14 22:45:00,2.81,0.0,4.97,0.0,100.0,49.22,Medium_Load,637.7318411313622,26.12,70.5
18715,2024-07-14 23:00:00,2.81,0.0,5.0,0.0,100.0,48.99,Medium_Load,640.6509753158549,26.0,71.0
18716,2024-07-14 23:15:00,2.77,0.0,5.26,0.0,100.0,46.6,Light_Load,664.0268338046593,25.92,71.0
18717,2024-07-14 23:30:00,2.81,0.0,5.33,0.0,100.0,46.64,Light_Load,673.0270283943321,25.85,71.0
18718,2024-07-14 23:45:00,2.77,0.0,5.26,0.0,100.0,46.6,Light_Load,664.0268338046593,25.78,71.0
18719,2024-07-14 00:00:00,2.77,0.0,5.22,0.0,100.0,46.87,Light_Load,660.0768268720705,26.7,76.0
18720,2024-07-15 00:15:00,2.84,0.0,5.15,0.0,100.0,48.29,Light_Load,656.9202326478065,25.68,71.5
18721,2024-07-15 00:30:00,2.84,0.0,5.0,0.0,100.0,49.39,Light_Load,642.2993594594546,25.65,72.0
18722,2024-07-15 00:45:00,2.84,0.0,4.86,0.0,100.0,50.45,Light_Load,628.7492954954345,25.62,72.5
18723,2024-07-15 01:00:00,2.84,0.0,4.75,0.0,100.0,51.32,Light_Load,618.1719763319007,25.6,73.0
18724,2024-07-15 01:15:00,3.17,0.0,4.82,0.0,100.0,54.95,Light_Load,644.390940460728,25.5,73.25
18725,2024-07-15 01:30:00,3.38,0.0,4.64,0.0,100.0,58.88,Light_Load,641.2145281957935,25.4,73.5
18726,2024-07-15 01:45:00,2.92,0.0,4.79,0.0,100.0,52.05,Light_Load,626.6154612413984,25.3,73.75
18727,2024-07-15 02:00:00,2.84,0.0,4.82,0.0,100.0,50.76,Light_Load,624.8957603297514,25.2,74.0
18728,2024-07-15 02:15:00,2.84,0.0,4.79,0.0,100.0,51.0,Light_Load,622.0110033568777,25.18,74.25
18729,2024-07-15 02:30:00,2.88,0.0,4.5,0.0,100.0,53.91,Light_Load,596.7737947711715,25.15,74.5
18730,2024-07-15 02:45:00,3.35,0.0,5.04,0.0,100.0,55.36,Light_Load,675.9783171535047,25.12,74.75
18731,2024-07-15 03:00:00,3.1,0.0,4.72,0.0,100.0,54.9,Light_Load,630.7621859618158,25.1,75.0
18732,2024-07-15 03:15:00,2.95,0.0,4.39,0.0,100.0,55.78,Light_Load,590.787404652752,25.1,75.0
18733,2024-07-15 03:30:00,2.92,3.67,1.3,0.0,62.26,91.36,Light_Load,692.8934343716334,25.1,75.0
18734,2024-07-15 03:45:00,2.84,5.22,0.0,0.0,47.79,100.0,Light_Load,714.3192865010884,25.1,75.0
18735,2024-07-15 04:00:00,2.84,5.18,0.0,0.0,48.07,100.0,Light_Load,710.099470775164,25.1,75.0
18736,2024-07-15 04:15:00,2.81,5.18,0.0,0.0,47.68,100.0,Light_Load,708.372890941809,25.12,74.5
18737,2024-07-15 04:30:00,2.84,5.26,0.0,0.0,47.51,100.0,Light_Load,718.5464943515146,25.15,74.0
18738,2024-07-15 04:45:00,2.84,5.36,0.0,0.0,46.82,100.0,Light_Load,729.1460102483202,25.18,73.5
18739,2024-07-15 05:00:00,2.92,5.44,0.0,0.0,47.29,100.0,Light_Load,742.1562784224898,25.2,73.0
18740,2024-07-15 05:15:00,2.81,5.36,0.0,0.0,46.43,100.0,Light_Load,727.4646372760201,25.2,72.75
18741,2024-07-15 05:30:00,2.77,5.22,0.0,0.0,46.87,100.0,Light_Load,710.3364837405022,25.2,72.5
18742,2024-07-15 05:45:00,2.81,5.4,0.0,0.0,46.16,100.0,Light_Load,731.7264849536729,25.2,72.25
18743,2024-07-15 06:00:00,2.81,5.22,0.0,0.0,47.4,100.0,Light_Load,712.6029310166441,25.2,72.0
18744,2024-07-15 06:15:00,2.81,5.18,0.0,0.0,47.68,100.0,Light_Load,708.372890941809,25.3,71.25
18745,2024-07-15 06:30:00,2.81,5.15,0.0,0.0,47.9,100.0,Light_Load,705.2052233360569,25.4,70.5
18746,2024-07-15 06:45:00,4.28,6.84,0.0,0.0,53.04,100.0,Light_Load,969.8906130116242,25.5,69.75
18747,2024-07-15 07:00:00,3.2,5.58,0.0,0.0,49.75,100.0,Light_Load,773.2060983103163,25.6,69.0
18748,2024-07-15 07:15:00,2.74,4.64,0.0,0.0,50.85,100.0,Light_Load,647.7333940164852,25.8,68.5
18749,2024-07-15 07:30:00,2.74,4.61,0.0,0.0,51.09,100.0,Light_Load,644.6308647401823,26.0,68.0
18750,2024-07-15 07:45:00,3.67,4.79,0.0,0.0,60.82,100.0,Light_Load,725.3492233699627,26.2,67.5
18751,2024-07-15 08:00:00,8.86,9.36,0.0,0.0,68.74,100.0,Light_Load,1549.2295179322098,26.4,67.0
18752,2024-07-15 08:15:00,56.88,42.66,0.0,0.03,80.0,100.0,Light_Load,8385.2496,26.67,66.0
18753,2024-07-15 08:30:00,90.68,55.12,0.0,0.04,85.45,100.0,Light_Load,12274.48237125648,26.95,65.0
18754,2024-07-15 08:45:00,71.75,51.23,0.0,0.03,81.38,100.0,Light_Load,10397.498484117576,27.22,64.0
18755,2024-07-15 09:00:00,111.92,58.79,0.0,0.05,88.53,100.0,Light_Load,14622.901401626474,27.5,63.0
18756,2024-07-15 09:15:00,86.65,39.35,0.0,0.04,91.05,100.0,Medium_Load,10791.87054111566,27.62,62.5
18757,2024-07-15 09:30:00,82.66,45.5,0.0,0.04,87.61,100.0,Medium_Load,10913.890655868645,27.75,62.0
18758,2024-07-15 09:45:00,101.05,50.26,0.0,0.05,89.54,100.0,Medium_Load,13054.183123338462,27.88,61.5
18759,2024-07-15 10:00:00,77.62,35.89,0.0,0.04,90.77,100.0,Medium_Load,9697.494670745637,28.0,61.0
18760,2024-07-15 10:15:00,108.47,52.56,0.0,0.05,89.99,100.0,Maximum_Load,13941.854424830472,28.3,60.5
18761,2024-07-15 10:30:00,98.57,46.84,0.0,0.05,90.32,100.0,Maximum_Load,12375.691973242549,28.6,60.0
18762,2024-07-15 10:45:00,80.46,37.12,0.0,0.04,90.8,100.0,Maximum_Load,10048.357299049432,28.9,59.5
18763,2024-07-15 11:00:00,107.71,51.91,0.0,0.05,90.08,100.0,Maximum_Load,13558.814675753629,29.2,59.0
18764,2024-07-15 11:15:00,78.66,50.44,0.0,0.04,84.18,100.0,Maximum_Load,11020.29046178514,29.5,58.5
18765,2024-07-15 11:30:00,90.14,54.32,0.0,0.04,85.65,100.0,Maximum_Load,12173.13354419681,29.8,58.0
18766,2024-07-15 11:45:00,87.3,53.57,0.0,0.04,85.23,100.0,Maximum_Load,11847.382010642405,30.1,57.5
18767,2024-07-15 12:00:00,35.06,26.64,0.0,0.02,79.62,100.0,Maximum_Load,5292.9265043122805,30.4,57.0
18768,2024-07-15 12:15:00,5.58,3.31,5.36,0.0,86.01,72.12,Medium_Load,1192.5886863324615,30.32,57.0
18769,2024-07-15 12:30:00,4.5,0.0,10.87,0.0,100.0,38.25,Medium_Load,1314.099214891306,30.25,57.0
18770,2024-07-15 12:45:00,4.28,0.0,10.87,0.0,100.0,36.64,Medium_Load,1304.897243989524,30.18,57.0
18771,2024-07-15 13:00:00,4.18,0.0,11.2,0.0,100.0,34.97,Medium_Load,1335.3165796726828,30.1,57.0
18772,2024-07-15 13:15:00,48.92,23.29,3.02,0.02,90.29,99.81,Maximum_Load,6298.941290542404,30.2,56.25
18773,2024-07-15 13:30:00,97.6,42.8,0.0,0.04,91.58,100.0,Maximum_Load,12085.269490416837,30.3,55.5
18774,2024-07-15 13:45:00,88.88,44.32,0.0,0.04,89.49,100.0,Maximum_Load,11487.828052924631,30.4,54.75
18775,2024-07-15 14:00:00,94.86,43.52,0.0,0.04,90.89,100.0,Maximum_Load,11835.184829127087,30.5,54.0
18776,2024-07-15 14:15:00,99.86,36.94,0.0,0.05,93.79,100.0,Maximum_Load,12074.082650677525,30.42,54.5
18777,2024-07-15 14:30:00,88.34,28.37,0.0,0.04,95.21,100.0,Maximum_Load,10363.845010082952,30.35,55.0
18778,2024-07-15 14:45:00,95.72,30.89,0.0,0.04,95.17,100.0,Maximum_Load,11234.78209285858,30.28,55.5
18779,2024-07-15 15:00:00,99.61,32.51,0.0,0.05,95.06,100.0,Maximum_Load,11703.929848319136,30.2,56.0
18780,2024-07-15 15:15:00,85.93,26.24,0.0,0.04,95.64,100.0,Maximum_Load,10035.831920087096,30.48,56.0
18781,2024-07-15 15:30:00,96.91,30.74,0.0,0.04,95.32,100.0,Maximum_Load,11356.276267842824,30.75,56.0
18782,2024-07-15 15:45:00,98.06,31.14,0.0,0.04,95.31,100.0,Maximum_Load,11492.227597970492,31.02,56.0
18783,2024-07-15 16:00:00,88.27,30.13,0.0,0.04,94.64,100.0,Maximum_Load,10576.88906473392,31.3,56.0
18784,2024-07-15 16:15:00,97.85,31.68,0.0,0.04,95.14,100.0,Maximum_Load,11488.308615328391,31.18,56.25
18785,2024-07-15 16:30:00,84.6,27.54,0.0,0.04,95.09,100.0,Maximum_Load,9937.829082662276,31.05,56.5
18786,2024-07-15 16:45:00,91.04,24.08,0.0,0.04,96.68,100.0,Maximum_Load,10518.777325858406,30.92,56.75
18787,2024-07-15 17:00:00,49.54,8.82,1.84,0.02,98.45,99.93,Maximum_Load,5660.2273272997945,30.8,57.0
18788,2024-07-15 17:15:00,26.89,0.0,11.02,0.01,100.0,92.53,Medium_Load,3246.0284815258497,30.85,56.5
18789,2024-07-15 17:30:00,26.06,0.0,10.94,0.01,100.0,92.2,Medium_Load,3156.96865883688,30.9,56.0
18790,2024-07-15 17:45:00,25.56,0.0,11.02,0.01,100.0,91.83,Medium_Load,3109.0750000267208,30.95,55.5
18791,2024-07-15 18:00:00,25.31,0.0,11.05,0.01,100.0,91.65,Medium_Load,3084.791103016452,31.0,55.0
18792,2024-07-15 18:15:00,37.73,16.78,2.45,0.02,91.37,99.79,Medium_Load,4802.253420619116,30.7,56.25
18793,2024-07-15 18:30:00,42.05,24.23,0.0,0.02,86.64,100.0,Medium_Load,5613.528323576053,30.4,57.5
18794,2024-07-15 18:45:00,39.46,14.9,0.18,0.02,93.55,100.0,Medium_Load,4790.392374417778,30.1,58.75
18795,2024-07-15 19:00:00,44.53,9.72,0.43,0.02,97.7,100.0,Medium_Load,5101.531177044436,29.8,60.0
18796,2024-07-15 19:15:00,45.79,11.95,0.32,0.02,96.76,100.0,Medium_Load,5295.14172511893,29.6,60.75
18797,2024-07-15 19:30:00,47.45,13.61,0.29,0.02,96.12,100.0,Medium_Load,5522.849155806921,29.4,61.5
18798,2024-07-15 19:45:00,44.5,10.8,0.32,0.02,97.18,100.0,Medium_Load,5123.447448659637,29.2,62.25
18799,2024-07-15 20:00:00,44.71,11.05,0.36,0.02,97.08,100.0,Medium_Load,5154.121814190822,29.0,63.0
18800,2024-07-15 20:15:00,44.35,10.98,0.43,0.02,97.07,100.0,Medium_Load,5115.168597575555,28.82,63.5
18801,2024-07-15 20:30:00,44.28,9.86,0.36,0.02,97.61,100.0,Medium_Load,5076.061232792021,28.65,64.0
18802,2024-07-15 20:45:00,44.03,9.97,0.32,0.02,97.53,100.0,Medium_Load,5050.629345181601,28.48,64.5
18803,2024-07-15 21:00:00,11.63,0.04,19.55,0.01,100.0,51.13,Medium_Load,2544.7400422408627,28.3,65.0
18804,2024-07-15 21:15:00,6.3,0.0,24.16,0.0,100.0,25.23,Medium_Load,2788.888499336314,28.15,65.75
18805,2024-07-15 21:30:00,3.78,0.0,24.73,0.0,100.0,15.11,Medium_Load,2794.3984645301466,28.0,66.5
18806,2024-07-15 21:45:00,3.67,0.0,22.18,0.0,100.0,16.32,Medium_Load,2511.169658375157,27.85,67.25
18807,2024-07-15 22:00:00,3.85,0.0,19.48,0.0,100.0,19.39,Medium_Load,2217.985810694341,27.7,68.0
18808,2024-07-15 22:15:00,4.72,0.0,22.1,0.0,100.0,20.89,Medium_Load,2524.220454674696,27.68,68.0
18809,2024-07-15 22:30:00,3.78,0.0,6.44,0.0,100.0,50.62,Medium_Load,834.1006432109749,27.65,68.0
18810,2024-07-15 22:45:00,3.46,0.0,5.62,0.0,100.0,52.43,Medium_Load,737.1795510410989,27.62,68.0
18811,2024-07-15 23:00:00,3.49,0.0,5.54,0.0,100.0,53.3,Medium_Load,731.3657822991802,27.6,68.0
18812,2024-07-15 23:15:00,2.77,0.0,5.33,0.0,100.0,46.11,Light_Load,670.9549828147651,27.5,68.25
18813,2024-07-15 23:30:00,2.84,0.0,5.26,0.0,100.0,47.51,Light_Load,667.7059405058886,27.4,68.5
18814,2024-07-15 23:45:00,2.81,0.0,5.22,0.0,100.0,47.4,Light_Load,662.1829123126363,27.3,68.75
18815,2024-07-15 00:00:00,2.92,0.0,5.04,0.0,100.0,50.13,Light_Load,650.6215062835903,25.7,71.0
18816,2024-07-16 00:15:00,2.92,0.0,5.0,0.0,100.0,50.43,Light_Load,646.7593950858127,27.12,69.25
18817,2024-07-16 00:30:00,2.92,0.0,5.11,0.0,100.0,49.61,Light_Load,657.3986736058557,27.05,69.5
18818,2024-07-16 00:45:00,2.88,0.0,5.04,0.0,100.0,49.61,Light_Load,648.3932123235838,26.98,69.75
18819,2024-07-16 01:00:00,2.88,0.0,5.0,0.0,100.0,49.91,Light_Load,644.5177487706093,26.9,70.0
18820,2024-07-16 01:15:00,2.88,0.0,4.93,0.0,100.0,50.44,Light_Load,637.75433948032,26.8,70.25
18821,2024-07-16 01:30:00,2.92,0.0,4.9,0.0,100.0,51.19,Light_Load,637.1387723226208,26.7,70.5
18822,2024-07-16 01:45:00,2.88,0.0,4.86,0.0,100.0,50.98,Light_Load,631.0153230344839,26.6,70.75
18823,2024-07-16 02:00:00,2.95,0.0,4.72,0.0,100.0,53.0,Light_Load,621.7220924970585,26.5,71.0
18824,2024-07-16 02:15:00,2.99,0.0,4.54,0.0,100.0,55.0,Light_Load,607.2122432829988,26.42,71.5
18825,2024-07-16 02:30:00,2.95,0.0,4.61,0.0,100.0,53.9,Light_Load,611.3375150980959,26.35,72.0
18826,2024-07-16 02:45:00,3.42,0.0,5.0,0.0,100.0,56.46,Light_Load,676.6452159418084,26.28,72.5
18827,2024-07-16 03:00:00,2.99,0.0,4.68,0.0,100.0,53.84,Light_Load,620.3318383263448,26.2,73.0
18828,2024-07-16 03:15:00,2.92,0.0,4.57,0.0,100.0,53.84,Light_Load,605.7680945724951,26.15,73.25
18829,2024-07-16 03:30:00,2.99,3.53,1.37,0.0,64.63,90.91,Light_Load,689.9971363327255,26.1,73.5
18830,2024-07-16 03:45:00,2.88,5.0,0.0,0.0,49.91,100.0,Light_Load,693.5927042607573,26.05,73.75
18831,2024-07-16 04:00:00,2.84,5.08,0.0,0.0,48.8,100.0,Light_Load,699.5831492661556,26.0,74.0
18832,2024-07-16 04:15:00,3.42,5.33,0.0,0.0,54.0,100.0,Light_Load,761.2368517814708,26.02,73.25
18833,2024-07-16 04:30:00,3.06,5.08,0.0,0.0,51.6,100.0,Light_Load,712.8614078730311,26.05,72.5
18834,2024-07-16 04:45:00,2.88,4.9,0.0,0.0,50.67,100.0,Light_Load,683.2029916532206,26.08,71.75
18835,2024-07-16 05:00:00,2.92,5.0,0.0,0.0,50.43,100.0,Light_Load,696.0050343055447,26.1,71.0
18836,2024-07-16 05:15:00,2.81,5.08,0.0,0.0,48.4,100.0,Light_Load,697.8305503223831,26.02,71.5
18837,2024-07-16 05:30:00,2.77,5.0,0.0,0.0,48.46,100.0,Light_Load,687.0886295809344,25.95,72.0
